x_right,z_right,x_left,z_left
-106.9472,207.1619,-116.6719,203.0183
-106.3458,205.6610,-116.0761,201.5440
-105.7465,204.1673,-115.4854,200.0719
-105.1419,202.6835,-114.8918,198.6088
-104.5491,201.2030,-114.3009,197.1488
-103.9492,199.7330,-113.7168,195.6916
-103.3617,198.2652,-113.1294,194.2422
-102.7766,196.8036,-112.5481,192.7942
-102.1844,195.3517,-111.9618,191.3508
-101.6022,193.9021,-111.3784,189.9131
-101.0132,192.4607,-110.8021,188.4811
-100.4337,191.0207,-110.2239,187.0604
-99.8558,189.5850,-109.6548,185.6443
-99.2721,188.1563,-109.0836,184.2393
-98.6986,186.7285,-108.5136,182.8412
-98.1180,185.3082,-107.9536,181.4472
-97.5495,183.8879,-107.3893,180.0618
-96.9723,182.4758,-106.8347,178.6753
-96.4071,181.0637,-106.2746,177.2949
-95.8327,179.6590,-105.7245,175.9176
-95.2680,178.2540,-105.1702,174.5500
-94.6957,176.8559,-104.6235,173.1805
-94.1321,175.4578,-104.0710,171.8153
-93.5152,173.9486,-103.4799,170.3343
-92.9060,172.4378,-102.8845,168.8623
-92.2960,170.9283,-102.2903,167.3931
-91.6810,169.4209,-101.7041,165.9246
-91.0711,167.9118,-101.1112,164.4589
-90.4563,166.4040,-100.5257,162.9915
-89.8461,164.8937,-99.9339,161.5275
-89.2342,163.3819,-99.3435,160.0657
-88.6195,161.8679,-98.7565,158.6052
-88.0070,160.3517,-98.1610,157.1426
-87.3942,158.8342,-97.5700,155.6733
-86.7807,157.3147,-96.9696,154.2020
-86.1682,155.7911,-96.3675,152.7299
-85.5512,154.2661,-95.7714,151.2506
-84.9345,152.7386,-95.1649,149.7679
-84.3617,151.3262,-94.6139,148.3937
-83.7991,149.9086,-94.0537,147.0165
-83.2330,148.4886,-93.4939,145.6362
-82.6718,147.0647,-92.9387,144.2502
-82.1091,145.6389,-92.3706,142.8627
-81.5467,144.2099,-91.8171,141.4680
-80.9791,142.7787,-91.2464,140.0750
-80.4215,141.3419,-90.7008,138.6717
-79.8592,139.9039,-90.1398,137.2684
-79.3125,138.4580,-89.5998,135.8573
-78.7643,137.0082,-89.0466,134.4476
-78.2201,135.5544,-88.5117,133.0295
-77.6843,134.0929,-87.9645,131.6136
-77.1436,132.6292,-87.4378,130.1890
-76.6162,131.1582,-86.9003,128.7643
-76.0883,129.6848,-86.3628,127.3357
-75.5642,128.2039,-85.8562,125.8985
-75.0594,126.7107,-85.3327,124.4645
-74.5496,125.2152,-84.8369,123.0203
-74.0536,123.7106,-84.3229,121.5776
-73.5581,122.2029,-83.8443,120.1233
-73.0674,120.6896,-83.3490,118.6687
-72.6081,119.1634,-82.8937,117.2040
-72.1465,117.6349,-82.4250,115.7374
-71.6912,116.0974,-81.9576,114.2681
-71.2828,114.5491,-81.5581,112.7825
-70.8656,112.9962,-81.1308,111.2989
-70.4817,111.4332,-80.7655,109.8017
-70.0986,109.8614,-80.3833,108.3052
-69.7250,108.2822,-80.0105,106.8038
-69.3970,106.6911,-79.7155,105.2883
-69.0710,105.0920,-79.3876,103.7752
-68.7617,103.4850,-79.1324,102.2499
-68.5025,101.8645,-78.8551,100.7252
-68.2452,100.2456,-78.5912,99.1950
-68.0066,98.6203,-78.4051,97.6547
-67.8198,96.9909,-78.1832,96.1147
-67.6330,95.3593,-78.0332,94.5663
-67.4643,93.7275,-77.8554,93.0175
-67.3455,92.0912,-77.6969,91.4650
-67.2259,90.4523,-77.6132,89.9060
-67.1223,88.8102,-77.4967,88.3473
-67.0612,87.1722,-77.4338,86.7835
-66.9936,85.5312,-77.3397,85.2193
-66.9355,83.8781,-77.3027,83.6528
-66.9204,82.2242,-77.2408,82.0852
-66.8990,80.5587,-77.1888,80.5164
-66.9037,78.8811,-77.2088,78.9463
-66.9133,77.2254,-77.1959,77.3727
-66.9342,75.5895,-77.2478,75.7969
-66.9970,73.9657,-77.2771,74.2181
-67.0618,72.3427,-77.3215,72.6381
-67.1380,70.7076,-77.4351,71.0599
-67.2619,69.0776,-77.5198,69.4796
-67.3845,67.4541,-77.6144,67.8979
-67.5217,65.8555,-77.8053,66.3170
-67.7095,64.2360,-77.9608,64.7363
-67.8960,62.6068,-78.1881,63.1597
-68.0991,60.9705,-78.3942,61.5832
-68.3525,59.3411,-78.6100,60.0065
-68.6037,57.7080,-78.9034,58.4361
-68.8705,56.0752,-79.1643,56.8643
-69.1891,54.4486,-79.4985,55.2984
-69.5037,52.8238,-79.8163,53.7320
-69.8314,51.1981,-80.1534,52.1691
-70.2141,49.5775,-80.5478,50.6132
-70.5901,47.9542,-80.9195,49.0580
-70.9920,46.3373,-81.3438,47.5094
-71.3926,44.7225,-81.7551,45.9608
-71.7915,43.1075,-82.2090,44.4199
-72.2136,41.4963,-82.6588,42.8809
-72.6323,39.8885,-83.1145,41.3430
-73.0659,38.2818,-83.6344,39.8179
-73.5172,36.6764,-84.1350,38.2943
-73.9709,35.0672,-84.6839,36.7860
-74.4160,33.4598,-85.2219,35.2784
-74.8635,31.8562,-85.7766,33.7752
-75.3101,30.2559,-86.3796,32.2818
-75.8285,28.6695,-86.9693,30.7899
-76.3498,27.0855,-87.5868,29.3070
-76.8953,25.5083,-88.1971,27.8261
-77.4325,23.9307,-88.8156,26.3509
-77.9719,22.3568,-89.4480,24.8796
-78.5146,20.7852,-90.0733,23.4093
-79.1567,19.2382,-90.7076,21.9443
-79.7967,17.6923,-91.3359,20.4833
-80.4584,16.1544,-91.9630,19.0238
-81.1212,14.6197,-92.5944,17.5688
-81.7722,13.0867,-93.2221,16.1077
-82.4196,11.5537,-93.8531,14.6517
-83.0692,10.0232,-94.4780,13.1982
-83.7154,8.4921,-95.1010,11.7497
-84.3651,6.9632,-95.7280,10.3060
-85.0091,5.4359,-96.3520,8.8566
-85.6573,3.9118,-96.9793,7.4072
-86.3044,2.3899,-97.6059,5.9470
-86.8920,0.9941,-98.1819,4.6066
-87.4851,-0.3985,-98.7550,3.2612
-88.0701,-1.7923,-99.3308,1.9170
-88.6618,-3.1824,-99.9069,0.5592
-89.2442,-4.5764,-100.4855,-0.7932
-89.8374,-5.9663,-101.0602,-2.1499
-90.4185,-7.3591,-101.6357,-3.4960
-91.0104,-8.7475,-102.2093,-4.8529
-91.5871,-10.1418,-102.7884,-6.2058
-92.1804,-11.5311,-103.3635,-7.5560
-92.7550,-12.9271,-103.9374,-8.9017
-93.3233,-14.3258,-104.5127,-10.2510
-93.9092,-15.7182,-105.0917,-11.6198
-94.4651,-17.1216,-105.6716,-12.9950
-95.0398,-18.5188,-106.2480,-14.3685
-95.5766,-19.9311,-106.8224,-15.7354
-96.1376,-21.3359,-107.3893,-17.0940
-96.6582,-22.7555,-107.9614,-18.4527
-97.2012,-24.1672,-108.5324,-19.8163
-97.7160,-25.5911,-109.1031,-21.1733
-98.2654,-27.0024,-109.6672,-22.5244
-98.7894,-28.4232,-110.2386,-23.8826
-99.3404,-29.8342,-110.8106,-25.2510
-99.8803,-31.2506,-111.3819,-26.6097
-100.4510,-32.6543,-111.9470,-27.9632
-101.0058,-34.0649,-112.5195,-29.3236
-101.5699,-35.4727,-113.0921,-30.6844
-102.1636,-36.8677,-113.6602,-32.0428
-102.7458,-38.2678,-114.2309,-33.3995
-103.3551,-39.6582,-114.8009,-34.7607
-103.9580,-41.0515,-115.3706,-36.1188
-104.5839,-42.4338,-115.9415,-37.4871
-105.1969,-43.8222,-116.5175,-38.8571
-105.8404,-45.1980,-117.0900,-40.2296
-106.4646,-46.5820,-117.6693,-41.6037
-107.1135,-47.9554,-118.2460,-42.9834
-107.7419,-49.3384,-118.8279,-44.3578
-108.3975,-50.7095,-119.4073,-45.7269
-109.0298,-52.0920,-119.9866,-47.1041
-109.6839,-53.4652,-120.5724,-48.4793
-110.3150,-54.8495,-121.1564,-49.8584
-110.9701,-56.2247,-121.7456,-51.2389
-111.6062,-57.6095,-122.3356,-52.6243
-112.2622,-58.9858,-122.9304,-54.0191
-112.8971,-60.3736,-123.5229,-55.4093
-113.5448,-61.7567,-124.1131,-56.7986
-114.1851,-63.1443,-124.7082,-58.1939
-114.8054,-64.5425,-125.3028,-59.5941
-115.4405,-65.9351,-125.9015,-60.9950
-116.0591,-67.3367,-126.4989,-62.3992
-116.6914,-68.7329,-127.0993,-63.8027
-117.3066,-70.1383,-127.7009,-65.2084
-117.9383,-71.5372,-128.3007,-66.6151
-118.5524,-72.9456,-128.9030,-68.0215
-119.1669,-74.3550,-129.5049,-69.4314
-119.7971,-75.7582,-130.1090,-70.8416
-120.4116,-77.1699,-130.7134,-72.2524
-121.0379,-78.5772,-131.3164,-73.6640
-121.6527,-79.9909,-131.9235,-75.0799
-122.2782,-81.4003,-132.5313,-76.4998
-122.8935,-82.8156,-133.1399,-77.9201
-123.5091,-84.2317,-133.7495,-79.3425
-124.1345,-85.6440,-134.3599,-80.7682
-124.7512,-87.0615,-134.9686,-82.1938
-125.3772,-88.4760,-135.5747,-83.6161
-125.9947,-89.8957,-136.1815,-85.0391
-126.6207,-91.3122,-136.7884,-86.4636
-127.2391,-92.7332,-137.3962,-87.8900
-127.8577,-94.1548,-138.0053,-89.3190
-128.4859,-95.5730,-138.6133,-90.7484
-129.1039,-96.9967,-139.2235,-92.1797
-129.7284,-98.4180,-139.8337,-93.6130
-130.3489,-99.8421,-140.4454,-95.0475
-130.9692,-101.2662,-141.0592,-96.4867
-131.5960,-102.6884,-141.6723,-97.9259
-132.2231,-104.1119,-142.2846,-99.3625
-132.8567,-105.5333,-142.8969,-100.8001
-133.4866,-106.9574,-143.5091,-102.2373
-134.1226,-108.3795,-144.1213,-103.6750
-134.7549,-109.8040,-144.7339,-105.1140
-135.3950,-111.2260,-145.3462,-106.5532
-136.0279,-112.6524,-145.9588,-107.9920
-136.6708,-114.0748,-146.5720,-109.4328
-137.3015,-115.5033,-147.1864,-110.8753
-137.9387,-116.9289,-147.8017,-112.3199
-138.5695,-118.3581,-148.4177,-113.7662
-139.2044,-119.7863,-149.0334,-115.2126
-139.8390,-121.2154,-149.6492,-116.6593
-140.4799,-122.6424,-150.2656,-118.1071
-141.1157,-124.0715,-150.8862,-119.5578
-141.7584,-125.4973,-151.5082,-121.0122
-142.3931,-126.9271,-152.1316,-122.4677
-143.0366,-128.3534,-152.7563,-123.9251
-143.6739,-129.7818,-153.3821,-125.3864
-144.3152,-131.2088,-154.0086,-126.8495
-144.9691,-132.6303,-154.6365,-128.3145
-145.6025,-134.0625,-155.2629,-129.7769
-146.2544,-135.4876,-155.8905,-131.2386
-146.8667,-136.9305,-156.5186,-132.7017
-147.4908,-138.3679,-157.1491,-134.1681
-148.0968,-139.8145,-157.7793,-135.6322
-148.7130,-141.2578,-158.4073,-137.0957
-149.3227,-142.7045,-159.0360,-138.5597
-149.9430,-144.1473,-159.6643,-140.0246
-150.5537,-145.5949,-160.2933,-141.4903
-151.1750,-147.0385,-160.9228,-142.9567
-151.7995,-148.4819,-161.5529,-144.4222
-152.4096,-149.9310,-162.1815,-145.8920
-153.0343,-151.3749,-162.8110,-147.3622
-153.6381,-152.8283,-163.4368,-148.8333
-154.2549,-154.2778,-164.0512,-150.3066
-154.8547,-155.7346,-164.6679,-151.7813
-155.4662,-157.1870,-165.2787,-153.2600
-156.0635,-158.6461,-165.8890,-154.7387
-156.6715,-160.1010,-166.4997,-156.2193
-157.2776,-161.5578,-167.0972,-157.7049
-157.8639,-163.0228,-167.6974,-159.1911
-158.4631,-164.4835,-168.2878,-160.6821
-159.0587,-165.9461,-168.8761,-162.1757
-159.6278,-167.4190,-169.4449,-163.6791
-160.2121,-168.8866,-170.0303,-165.1782
-160.7673,-170.3656,-170.6002,-166.6835
-161.3339,-171.8417,-171.2451,-168.1587
-161.8964,-173.3184,-171.8934,-169.6378
-162.4198,-174.8103,-172.5854,-171.1012
-162.9641,-176.2957,-173.1354,-172.6153
-163.4671,-177.7955,-173.6866,-174.1305
-163.9872,-179.2905,-174.1999,-175.6567
-164.5023,-180.7869,-174.7372,-177.1773
-164.9655,-182.3019,-175.2770,-178.6966
-165.4512,-183.8099,-175.8082,-180.2158
-165.8984,-185.3316,-176.3393,-181.7342
-166.3638,-186.8470,-176.8685,-183.2549
-166.7966,-188.3736,-177.3760,-184.7842
-167.2424,-189.8963,-177.8844,-186.3114
-167.6823,-191.4196,-178.3849,-187.8464
-168.0927,-192.9530,-178.8579,-189.3896
-168.5183,-194.4818,-179.3379,-190.9290
-168.9206,-196.0184,-179.7939,-192.4750
-169.3361,-197.5513,-180.2516,-194.0190
-169.7506,-199.0835,-180.6985,-195.5698
-170.1432,-200.6225,-181.1526,-197.1189
-170.5484,-202.1568,-181.6105,-198.6686
-170.9356,-203.6974,-182.0617,-200.2183
-171.3339,-205.2344,-182.5160,-201.7672
-171.7302,-206.7722,-182.9606,-203.3186
-172.1068,-208.3157,-183.4060,-204.8707
-172.4956,-209.8555,-183.8511,-206.4225
-172.8649,-211.4003,-184.2730,-207.9833
-173.2441,-212.9431,-184.6977,-209.5406
-173.6236,-214.4852,-185.1176,-211.1004
-173.9748,-216.0358,-185.5171,-212.6657
-174.3436,-217.5802,-185.9233,-214.2309
-174.6613,-219.1401,-186.3123,-215.7987
-174.9899,-220.6962,-186.7035,-217.3665
-175.3031,-222.2561,-187.0920,-218.9356
-175.6648,-223.8026,-187.4625,-220.5086
-176.0372,-225.3463,-187.8371,-222.0800
-176.4317,-226.8828,-188.2009,-223.6565
-176.7648,-228.4363,-188.5666,-225.2320
-177.1128,-229.9855,-188.9301,-226.8077
-177.4355,-231.5410,-189.2823,-228.3872
-177.7701,-233.0936,-189.6378,-229.9646
-178.1073,-234.6463,-189.9833,-231.5432
-178.4282,-236.2030,-190.3298,-233.1218
-178.7604,-237.7562,-190.6758,-234.7009
-179.0799,-239.3114,-191.0073,-236.2852
-179.4109,-240.8637,-191.3418,-237.8683
-179.7427,-242.4164,-191.6633,-239.4517
-180.0415,-243.9765,-191.9838,-241.0339
-180.3542,-245.5320,-192.3016,-242.6147
-180.6409,-247.0925,-192.5991,-244.1980
-180.9375,-248.6486,-192.8988,-245.7778
-181.2316,-250.2028,-193.1948,-247.3557
-181.4986,-251.7594,-193.4637,-248.9374
-181.7782,-253.3098,-193.7384,-250.5124
-182.0336,-254.8606,-193.9936,-252.0868
-182.2976,-256.4026,-194.2506,-253.6554
-182.5571,-257.9395,-194.4928,-255.2192
-182.7917,-259.4756,-194.7338,-256.7762
-183.0381,-261.0015,-194.9703,-258.3279
-183.2625,-262.5241,-195.1949,-259.8765
-183.4964,-264.0368,-195.4213,-261.4180
-183.7120,-265.5469,-195.6380,-262.9544
-183.9352,-267.0504,-195.8539,-264.4827
-184.1549,-268.5475,-196.0679,-266.0045
-184.3573,-270.0403,-196.2751,-267.5220
-184.5687,-271.5251,-196.4825,-269.0325
-184.7656,-273.0071,-196.6866,-270.5358
-184.9879,-274.6145,-196.9088,-272.1686
-185.2118,-276.2157,-197.1286,-273.7921
-185.4187,-277.8142,-197.3469,-275.4072
-185.6363,-279.4061,-197.5658,-277.0125
-185.8390,-280.9963,-197.7786,-278.6098
-186.0525,-282.5773,-197.9918,-280.1991
-186.2498,-284.1544,-198.1964,-281.7825
-186.4568,-285.7228,-198.3994,-283.3588
-186.6509,-287.2856,-198.6010,-284.9287
-186.8541,-288.8394,-198.8001,-286.4915
-187.0446,-290.3876,-199.0021,-288.0471
-187.2441,-291.9276,-199.2018,-289.5966
-187.4336,-293.4657,-199.3996,-291.1389
-187.6314,-294.9927,-199.5954,-292.6756
-187.8176,-296.5102,-199.7848,-294.2074
-188.0120,-298.0187,-199.9717,-295.7327
-188.1948,-299.5244,-200.1574,-297.2500
-188.3862,-301.0232,-200.3399,-298.7600
-188.5673,-302.5202,-200.5239,-300.2619
-188.7566,-304.0080,-200.7043,-301.7585
-188.9500,-305.6100,-200.9020,-303.3734
-189.1510,-307.1993,-201.0953,-304.9826
-189.3418,-308.7823,-201.2902,-306.5833
-189.5412,-310.3549,-201.4796,-308.1776
-189.7281,-311.9177,-201.6728,-309.7645
-189.9241,-313.4725,-201.8596,-311.3442
-190.1098,-315.0239,-202.0504,-312.9147
-190.3042,-316.5650,-202.2342,-314.4791
-190.4882,-318.1012,-202.4236,-316.0343
-190.6816,-319.6311,-202.6054,-317.5828
-190.8646,-321.1561,-202.7948,-319.1222
-191.0561,-322.6737,-202.9773,-320.6549
-191.2380,-324.1867,-203.1613,-322.1798
-191.4263,-325.6890,-203.3505,-323.6970
-191.6123,-327.1864,-203.5321,-325.2078
-191.7913,-328.6770,-203.7213,-326.7104
-191.9761,-330.1559,-203.9019,-328.2081
-192.1657,-331.7389,-204.0955,-329.8136
-192.3612,-333.3105,-204.2959,-331.4101
-192.5549,-334.8737,-204.4872,-333.0002
-192.7395,-336.4282,-204.6876,-334.5808
-192.9310,-337.9763,-204.8767,-336.1548
-193.1134,-339.5167,-205.0658,-337.7211
-193.3028,-341.0524,-205.2620,-339.2778
-193.4897,-342.5827,-205.4476,-340.8277
-193.6709,-344.1078,-205.6426,-342.3678
-193.8583,-345.6251,-205.8257,-343.9015
-194.0363,-347.1353,-206.0203,-345.4258
-194.2219,-348.6394,-206.2014,-346.9439
-194.3972,-350.1415,-206.3835,-348.4535
-194.5811,-351.6351,-206.5713,-349.9545
-194.7535,-353.1212,-206.7465,-351.4498
-194.9466,-354.7014,-206.9455,-353.0425
-195.1288,-356.2792,-207.1297,-354.6279
-195.3191,-357.8455,-207.3270,-356.2025
-195.4985,-359.4022,-207.5079,-357.7689
-195.6852,-360.9461,-207.7033,-359.3208
-195.8619,-362.4749,-207.8821,-360.8608
-196.0456,-363.9891,-208.0739,-362.3840
-196.2187,-365.4844,-208.2502,-363.8938
-196.3985,-366.9643,-208.4386,-365.3836
-196.5785,-368.5193,-208.6223,-366.9518
-196.7635,-370.0458,-208.8029,-368.4923
-196.9456,-371.5441,-208.9940,-369.9998
-197.1260,-373.1017,-209.1782,-371.5680
-197.3092,-374.6198,-209.3717,-373.0955
-197.4915,-376.1813,-209.5542,-374.6711
-197.6760,-377.6943,-209.7319,-376.1988
-197.8645,-379.2437,-209.9315,-377.7596
-198.0432,-380.7407,-210.1102,-379.2711
-198.2333,-382.2747,-210.3087,-380.8120
-198.4139,-383.7709,-210.4870,-382.3206
-198.6002,-385.2527,-210.6656,-383.8159
-198.7960,-386.7937,-210.8643,-385.3646
-198.9789,-388.3049,-211.0468,-386.8821
-199.1657,-389.7896,-211.2383,-388.3716
-199.3513,-391.3222,-211.4226,-389.9116
-199.5423,-392.8325,-211.6053,-391.4325
-199.7348,-394.3372,-211.8011,-392.9455
-199.9241,-395.8755,-211.9878,-394.4896
-200.1096,-397.3822,-212.1841,-395.9978
-200.3094,-398.9271,-212.3721,-397.5433
-200.4971,-400.4466,-212.5567,-399.0639
-200.6921,-401.9504,-212.7516,-400.5638
-200.8782,-403.4549,-212.9337,-402.0655
-201.0740,-404.9599,-213.1292,-403.5696
-201.2573,-406.4495,-213.3098,-405.0600
-201.4544,-407.9779,-213.4977,-406.5983
-201.6417,-409.5019,-213.6946,-408.1193
-201.8355,-411.0036,-213.8777,-409.6274
-202.0176,-412.4887,-214.0716,-411.1201
-202.2123,-414.0048,-214.2582,-412.6606
-202.3916,-415.4570,-214.4448,-414.1929
-202.5641,-416.8382,-214.6407,-415.7176
-202.7423,-418.1647,-214.8238,-417.2363
-202.9174,-419.5233,-215.0223,-418.8004
-203.1020,-420.8565,-215.2065,-420.3556
-203.2781,-422.1381,-215.3993,-421.9078
-203.4726,-423.3883,-215.5861,-423.5252
-203.6783,-424.5748,-215.7755,-425.1552
-203.8821,-425.7388,-215.9509,-426.7965
-204.0987,-426.9124,-216.1123,-428.4475
-204.3283,-428.1687,-216.2814,-430.1639
-204.5886,-429.4225,-216.4423,-431.9129
-204.7874,-430.7012,-216.5592,-433.6734
-205.0634,-432.0694,-216.6608,-435.5254
-205.1130,-433.3842,-216.7096,-437.4179
-205.1552,-434.7225,-216.7718,-439.3725
-205.0506,-436.0171,-216.6444,-441.3272
-204.8933,-437.3694,-216.4609,-443.3779
-204.6618,-438.6931,-216.0705,-445.4290
-204.3761,-440.0209,-215.4803,-447.4291
-203.9886,-441.3520,-214.5988,-449.4195
-203.4739,-442.6331,-213.5556,-451.3220
-202.7850,-443.8752,-212.5078,-453.2682
-201.9343,-444.9761,-211.3996,-455.2042
-200.9231,-445.9569,-210.1837,-457.1933
-199.8092,-446.7775,-208.7240,-458.9929
-198.5562,-447.4258,-206.8182,-460.2695
-197.2315,-447.8684,-204.7883,-461.3173
-195.8838,-448.2387,-202.6190,-462.1269
-194.5074,-448.4037,-200.3503,-462.5859
-193.1221,-448.4701,-198.0512,-462.8656
-191.8051,-448.5525,-195.8095,-463.0073
-190.4869,-448.5446,-193.5561,-463.0124
-189.1863,-448.5755,-191.3191,-462.8385
-187.9112,-448.4314,-189.1481,-462.5396
-186.6265,-448.3075,-187.0584,-462.1885
-185.3348,-448.1215,-185.1207,-461.8111
-183.9765,-447.9763,-183.3074,-461.4064
-182.5792,-447.8380,-181.6414,-461.0477
-181.0504,-447.6863,-180.1614,-460.6665
-179.4375,-447.5332,-178.8501,-460.4334
-177.6832,-447.3805,-177.6911,-460.1678
-175.8683,-447.2453,-176.5820,-459.9617
-173.9760,-447.1336,-175.4718,-459.7099
-172.0839,-447.0471,-174.2914,-459.4557
-170.1577,-446.9939,-173.0984,-459.3440
-168.1383,-446.9840,-171.8413,-459.2429
-166.0665,-447.0683,-170.5636,-459.1996
-163.9002,-447.1180,-169.2666,-459.2434
-161.6068,-447.2173,-167.9814,-459.3743
-159.4630,-447.8216,-166.6531,-459.6253
-157.5977,-448.9735,-165.3542,-459.9898
-155.7107,-450.2341,-164.0782,-460.5003
-153.8786,-451.6214,-162.9078,-461.1531
-152.0696,-453.0996,-161.8085,-461.9468
-150.3572,-454.7635,-160.7983,-462.8661
-148.8959,-456.5951,-159.9131,-463.9299
-147.6253,-458.5443,-159.2070,-465.1317
-146.5273,-460.6151,-158.5839,-466.3832
-145.6239,-462.7437,-158.1463,-467.7293
-145.0463,-464.9738,-157.8480,-469.1251
-144.6981,-467.1988,-157.6802,-470.5080
-144.5647,-469.4003,-157.6299,-471.9185
-144.6162,-471.6268,-157.7048,-473.3324
-144.8693,-473.6982,-157.9028,-474.7287
-145.2916,-475.6961,-158.2352,-476.1366
-145.8814,-477.7098,-158.6960,-477.5155
-146.4770,-479.6143,-159.2647,-478.8377
-147.1140,-481.4736,-160.0315,-480.1337
-147.8735,-483.2094,-160.9611,-481.3653
-148.6168,-484.8647,-161.8890,-482.5443
-149.4440,-486.4658,-162.8907,-483.7313
-150.3223,-488.0068,-163.9129,-484.8610
-151.1936,-489.4871,-164.9385,-485.9599
-152.0587,-490.9736,-165.9746,-487.0762
-152.9124,-492.4204,-167.0048,-488.1573
-153.7536,-493.8340,-167.9671,-489.2159
-154.6125,-495.2571,-168.9495,-490.3048
-155.4561,-496.6473,-169.9039,-491.3724
-156.3166,-498.0601,-170.8059,-492.4859
-157.1685,-499.4466,-171.6771,-493.5574
-157.9982,-500.8006,-172.5123,-494.6238
-158.8515,-502.1782,-173.3227,-495.7276
-159.6808,-503.5232,-174.1205,-496.8289
-160.5331,-504.8886,-174.9275,-497.9795
-161.3597,-506.2250,-175.6926,-499.1037
-162.2095,-507.5833,-176.4716,-500.2535
-163.0369,-508.9023,-177.2211,-501.3867
-163.8722,-510.2493,-177.9774,-502.5428
-164.6885,-511.5470,-178.7187,-503.6933
-165.5113,-512.8716,-179.4674,-504.8635
-166.3564,-514.2106,-180.2349,-506.0751
-167.1617,-515.5077,-180.9758,-507.2448
-167.9894,-516.8179,-181.7307,-508.4348
-168.8200,-518.1538,-182.4899,-509.6390
-169.6711,-519.4996,-183.2742,-510.8829
-170.4790,-520.7967,-184.0254,-512.0828
-171.3066,-522.1023,-184.7973,-513.3102
-172.1333,-523.4286,-185.5851,-514.5713
-172.9774,-524.7613,-186.4019,-515.8677
-173.7857,-526.0383,-187.1639,-517.0871
-174.5952,-527.3338,-187.9392,-518.3202
-175.4197,-528.6359,-188.7305,-519.5862
-176.2450,-529.9560,-189.5351,-520.8734
-177.0850,-531.2860,-190.3526,-522.1717
-177.9333,-532.6301,-191.1757,-523.4859
-178.7348,-533.9108,-191.9606,-524.7333
-179.5500,-535.1994,-192.7497,-525.9958
-180.3667,-536.5038,-193.5505,-527.2691
-181.1959,-537.8156,-194.3576,-528.5608
-182.0269,-539.1429,-195.1784,-529.8648
-182.8688,-540.4770,-196.0074,-531.1890
-183.7124,-541.8251,-196.8483,-532.5317
-184.5675,-543.1807,-197.7012,-533.8862
-185.3675,-544.4676,-198.5044,-535.1690
-186.1788,-545.7613,-199.3157,-536.4579
-186.9861,-547.0713,-200.1318,-537.7611
-187.8377,-548.3649,-200.9558,-539.0714
-188.6945,-549.6665,-201.7848,-540.3969
-189.5666,-550.9693,-202.6260,-541.7393
-190.4473,-552.2787,-203.4765,-543.0917
-191.3248,-553.6046,-204.3294,-544.4553
-192.2212,-554.9300,-205.1930,-545.8273
-193.0616,-556.1720,-206.0088,-547.1291
-193.9295,-557.4066,-206.8277,-548.4374
-194.8055,-558.6472,-207.6543,-549.7484
-195.6970,-559.8847,-208.4863,-551.0742
-196.5721,-561.1436,-209.3250,-552.4036
-197.4553,-562.4064,-210.1642,-553.7401
-198.3335,-563.6830,-211.0067,-555.0809
-199.2174,-564.9555,-211.8511,-556.4189
-200.1094,-566.2209,-212.6876,-557.7514
-200.9786,-567.5055,-213.5264,-559.0803
-201.8711,-568.7843,-214.3583,-560.4060
-202.7080,-570.1077,-215.1949,-561.7313
-203.5576,-571.4308,-216.0288,-563.0604
-204.3899,-572.7724,-216.8695,-564.3918
-205.2256,-574.1187,-217.7113,-565.7311
-206.0706,-575.4669,-218.5576,-567.0720
-206.9224,-576.8204,-219.4015,-568.4148
-207.7773,-578.1790,-220.2523,-569.7629
-208.6327,-579.5437,-221.1061,-571.1203
-209.4944,-580.9130,-221.9619,-572.4805
-210.2958,-582.1909,-222.7608,-573.7469
-211.1020,-583.4717,-223.5606,-575.0200
-211.9117,-584.7568,-224.3647,-576.2968
-212.7225,-586.0459,-225.1761,-577.5809
-213.5372,-587.3369,-225.9901,-578.8736
-214.3526,-588.6341,-226.8090,-580.1696
-215.1724,-589.9341,-227.6296,-581.4730
-215.9938,-591.2384,-228.4565,-582.7799
-216.8173,-592.5481,-229.2833,-584.0919
-217.6208,-593.8227,-230.0931,-585.3780
-218.4151,-595.0855,-230.8933,-586.6434
-219.2070,-596.3409,-231.6936,-587.9129
-219.9987,-597.5968,-232.4916,-589.1770
-220.7882,-598.8536,-233.2859,-590.4405
-221.5795,-600.1101,-234.0859,-591.7121
-222.3709,-601.3701,-234.8866,-592.9805
-223.1644,-602.6300,-235.6850,-594.2510
-223.9566,-603.8906,-236.4866,-595.5197
-224.7499,-605.1493,-237.2826,-596.7840
-225.5399,-606.4065,-238.0832,-598.0534
-226.3313,-607.6626,-238.8766,-599.3166
-227.1203,-608.9155,-239.6680,-600.5723
-227.9051,-610.1675,-240.4592,-601.8324
-228.6914,-611.4185,-241.2473,-603.0848
-229.4756,-612.6705,-242.0296,-604.3337
-230.2626,-613.9245,-242.8157,-605.5841
-231.0542,-615.1879,-243.6055,-606.8457
-231.8567,-616.4660,-244.4036,-608.1152
-232.6710,-617.7653,-245.2087,-609.4011
-233.5030,-619.0894,-246.0322,-610.7146
-234.3524,-620.4457,-246.8774,-612.0593
-235.2220,-621.8313,-247.7383,-613.4343
-236.1054,-623.2413,-248.6142,-614.8280
